doy	hr	lai_up	lai_down
258	22.5	1	0.85
258	23.5	1	0.85
259	0.5	1	0.85
259	1.5	1	0.85
259	2.5	1	0.85
259	3.5	1	0.85
259	4.5	1	0.84
259	5.5	1	0.84
259	6.5	1	0.84
259	7.5	1	0.84
259	8.5	1	0.84
259	9.5	1	0.84
259	10.5	1	0.84
259	11.5	1	0.84
259	12.5	1	0.84
259	13.5	1	0.83
259	14.5	1	0.83
259	15.5	1	0.83
259	16.5	1	0.83
259	17.5	1	0.83
259	18.5	1	0.83
259	19.5	1	0.83
259	20.5	1	0.83
259	21.5	1	0.82
259	22.5	1	0.82
259	23.5	1	0.82
260	0.5	1	0.82
260	1.5	1	0.82
260	2.5	1	0.82
260	3.5	1	0.82
260	4.5	1	0.82
260	5.5	1	0.81
260	6.5	1	0.81
260	7.5	1	0.81
260	8.5	1	0.81
260	9.5	1	0.81
260	10.5	1	0.81
260	11.5	1	0.81
260	12.5	1	0.81
260	13.5	1	0.81
260	14.5	1	0.8
260	15.5	1	0.8
260	16.5	1	0.8
260	17.5	1	0.8
260	18.5	1	0.8
260	19.5	1	0.8
260	20.5	1	0.8
260	21.5	1	0.8
260	22.5	1	0.79
260	23.5	1	0.79
261	0.5	1	0.79
261	1.5	1	0.79
261	2.5	1	0.79
261	3.5	1	0.79
261	4.5	1	0.79
261	5.5	1	0.79
261	6.5	1	0.78
261	7.5	1	0.78
261	8.5	1	0.78
261	9.5	1	0.78
261	10.5	1	0.78
261	11.5	1	0.78
261	12.5	1	0.78
261	13.5	1	0.78
261	14.5	1	0.78
261	15.5	1	0.77
261	16.5	1	0.77
261	17.5	1	0.77
261	18.5	1	0.77
261	19.5	1	0.77
261	20.5	1	0.77
261	21.5	1	0.77
261	22.5	1	0.77
261	23.5	1	0.76
262	0.5	1	0.76
262	1.5	1	0.76
262	2.5	1	0.76
262	3.5	1	0.76
262	4.5	1	0.76
262	5.5	1	0.76
262	6.5	1	0.76
262	7.5	1	0.75
262	8.5	1	0.75
262	9.5	1	0.75
262	10.5	1	0.75
262	11.5	1	0.75
262	12.5	1	0.75
262	13.5	1	0.75
262	14.5	1	0.75
262	15.5	1	0.75
262	16.5	1	0.74
262	17.5	1	0.74
262	18.5	1	0.74
262	19.5	1	0.74
262	20.5	1	0.74
262	21.5	1	0.74
262	22.5	1	0.74
262	23.5	1	0.74
263	0.5	1	0.73
263	1.5	1	0.73
263	2.5	1	0.73
263	3.5	1	0.73
263	4.5	1	0.73
263	5.5	1	0.73
263	6.5	1	0.73
263	7.5	1	0.73
263	8.5	1	0.72
263	9.5	1	0.72
263	10.5	1	0.72
263	11.5	1	0.72
263	12.5	1	0.72
263	13.5	1	0.72
263	14.5	1	0.72
263	15.5	1	0.72
263	16.5	1	0.72
263	17.5	1	0.71
263	18.5	1	0.71
263	19.5	1	0.71
263	20.5	1	0.71
263	21.5	1	0.71
263	22.5	1	0.71
263	23.5	1	0.71
264	0.5	1	0.71
264	1.5	1	0.7
264	2.5	1	0.7
264	3.5	1	0.7
264	4.5	1	0.7
264	5.5	1	0.7
264	6.5	1	0.7
264	7.5	1	0.7
264	8.5	1	0.7
264	9.5	1	0.69
264	10.5	1	0.69
264	11.5	1	0.69
264	12.5	1	0.69
264	13.5	1	0.69
264	14.5	1	0.69
264	15.5	1	0.69
264	16.5	1	0.69
264	17.5	1	0.69
264	18.5	1	0.68
264	19.5	1	0.68
264	20.5	1	0.68
264	21.5	1	0.68
264	22.5	1	0.68
264	23.5	1	0.68
265	0.5	1	0.68
265	1.5	1	0.68
265	2.5	1	0.67
265	3.5	1	0.67
265	4.5	1	0.67
265	5.5	1	0.67
265	6.5	1	0.67
265	7.5	1	0.67
265	8.5	1	0.67
265	9.5	1	0.67
265	10.5	1	0.66
265	11.5	1	0.66
265	12.5	1	0.66
265	13.5	1	0.66
265	14.5	1	0.66
265	15.5	1	0.66
265	16.5	1	0.66
265	17.5	1	0.66
265	18.5	1	0.66
265	19.5	1	0.65
265	20.5	1	0.65
265	21.5	1	0.65
265	22.5	1	0.65
265	23.5	1	0.65
266	0.5	1	0.65
266	1.5	1	0.65
266	2.5	1	0.65
266	3.5	1	0.64
266	4.5	1	0.64
266	5.5	1	0.64
266	6.5	1	0.64
266	7.5	1	0.64
266	8.5	1	0.64
266	9.5	1	0.64
266	10.5	1	0.64
266	11.5	1	0.63
266	12.5	1	0.63
266	13.5	1	0.63
266	14.5	1	0.63
266	15.5	1	0.63
266	16.5	1	0.63
266	17.5	1	0.63
266	18.5	1	0.63
266	19.5	1	0.63
266	20.5	1	0.62
266	21.5	1	0.62
266	22.5	1	0.62
266	23.5	1	0.62
267	0.5	1	0.62
267	1.5	1	0.62
267	2.5	1	0.62
267	3.5	1	0.62
267	4.5	1	0.61
267	5.5	1	0.61
267	6.5	1	0.61
267	7.5	1	0.61
267	8.5	1	0.61
267	9.5	1	0.61
267	10.5	1	0.61
267	11.5	1	0.61
267	12.5	1	0.6
267	13.5	1	0.6
267	14.5	1	0.6
267	15.5	1	0.6
267	16.5	1	0.6
267	17.5	1	0.6
267	18.5	1	0.6
267	19.5	1	0.6
267	20.5	1	0.6
267	21.5	1	0.59
267	22.5	1	0.59
267	23.5	1	0.59
268	0.5	1	0.59
268	1.5	1	0.59
268	2.5	1	0.59
268	3.5	1	0.59
268	4.5	1	0.59
268	5.5	1	0.58
268	6.5	1	0.58
268	7.5	1	0.58
268	8.5	1	0.58
268	9.5	1	0.58
268	10.5	1	0.58
268	11.5	1	0.58
268	12.5	1	0.58
268	13.5	1	0.57
268	14.5	1	0.57
268	15.5	1	0.57
268	16.5	1	0.57
268	17.5	1	0.57
268	18.5	1	0.57
268	19.5	1	0.57
268	20.5	1	0.57
268	21.5	1	0.57
268	22.5	1	0.56
268	23.5	1	0.56
269	0.5	1	0.56
269	1.5	1	0.56
269	2.5	1	0.56
269	3.5	1	0.56
269	4.5	1	0.56
269	5.5	1	0.56
269	6.5	1	0.55
269	7.5	1	0.55
269	8.5	1	0.55
269	9.5	1	0.55
269	10.5	1	0.55
269	11.5	1	0.55
269	12.5	1	0.55
269	13.5	1	0.55
269	14.5	1	0.54
269	15.5	1	0.54
269	16.5	1	0.54
269	17.5	1	0.54
269	18.5	1	0.54
269	19.5	1	0.54
269	20.5	1	0.54
269	21.5	1	0.54
269	22.5	1	0.54
269	23.5	1	0.53
270	0.5	1	0.53
270	1.5	1	0.53
270	2.5	1	0.53
270	3.5	1	0.53
270	4.5	1	0.53
270	5.5	1	0.53
270	6.5	1	0.53
270	7.5	1	0.52
270	8.5	1	0.52
270	9.5	1	0.52
270	10.5	1	0.52
270	11.5	1	0.52
270	12.5	1	0.52
270	13.5	1	0.52
270	14.5	1	0.52
270	15.5	1	0.51
270	16.5	1	0.51
270	17.5	1	0.51
270	18.5	1	0.51
270	19.5	1	0.51
270	20.5	1	0.51
270	21.5	1	0.51
270	22.5	1	0.51
270	23.5	1	0.51
271	0.5	1	0.5
271	1.5	1	0.5
271	2.5	1	0.5
271	3.5	1	0.5
271	4.5	1	0.5
271	5.5	1	0.5
271	6.5	1	0.5
271	7.5	1	0.5
271	8.5	1	0.49
271	9.5	1	0.49
271	10.5	1	0.49
271	11.5	1	0.49
271	12.5	1	0.49
271	13.5	1	0.49
271	14.5	1	0.49
271	15.5	1	0.49
271	16.5	1	0.48
271	17.5	1	0.48
271	18.5	1	0.48
271	19.5	1	0.48
271	20.5	1	0.48
271	21.5	1	0.48
271	22.5	1	0.48
271	23.5	1	0.48
272	0.5	1	0.47
272	1.5	1	0.47
272	2.5	1	0.47
272	3.5	1	0.47
272	4.5	1	0.47
272	5.5	1	0.47
272	6.5	1	0.47
272	7.5	1	0.47
272	8.5	1	0.47
272	9.5	1	0.46
272	10.5	1	0.46
272	11.5	1	0.46
272	12.5	1	0.46
272	13.5	1	0.46
272	14.5	1	0.46
272	15.5	1	0.46
272	16.5	1	0.46
272	17.5	1	0.45
272	18.5	1	0.45
272	19.5	1	0.45
272	20.5	1	0.45
272	21.5	1	0.45
272	22.5	1	0.45
272	23.5	1	0.45
273	0.5	1	0.45
273	1.5	1	0.44
273	2.5	1	0.44
273	3.5	1	0.44
273	4.5	1	0.44
273	5.5	1	0.44
273	6.5	1	0.44
273	7.5	1	0.44
273	8.5	1	0.44
273	9.5	1	0.44
273	10.5	1	0.43
273	11.5	1	0.43
273	12.5	1	0.43
273	13.5	1	0.43
273	14.5	1	0.43
273	15.5	1	0.43
273	16.5	1	0.43
273	17.5	1	0.43
273	18.5	1	0.42
273	19.5	1	0.42
273	20.5	1	0.42
273	21.5	1	0.42
273	22.5	1	0.42
273	23.5	1	0.42
