doy	hr	d18oPrecip	2H	d18oVapour
111	19.5	-12.95	-10.0	-17.00
111	20.5	-12.96	-10.0	-17.00
111	21.5	-12.97	-10.0	-17.00
111	22.5	-12.98	-10.0	-17.00
111	23.5	-12.99	-10.0	-17.00
112	0.5	-13.00	-10.0	-17.00
112	1.5	-13.01	-10.0	-17.00
112	2.5	-13.02	-10.0	-17.00
112	3.5	-13.03	-10.0	-16.99
112	4.5	-13.05	-10.0	-16.99
112	5.5	-13.06	-10.0	-16.99
112	6.5	-13.07	-10.0	-16.99
112	7.5	-13.08	-10.0	-16.99
112	8.5	-13.09	-10.0	-16.99
112	9.5	-13.10	-10.0	-16.99
112	10.5	-13.11	-10.0	-16.99
112	11.5	-13.12	-10.0	-16.99
112	12.5	-13.13	-10.0	-16.98
112	13.5	-13.14	-10.0	-16.98
112	14.5	-13.16	-10.0	-16.98
112	15.5	-13.17	-10.0	-16.98
112	16.5	-13.18	-10.0	-16.98
112	17.5	-13.19	-10.0	-16.98
112	18.5	-13.20	-10.0	-16.98
112	19.5	-13.21	-10.0	-16.98
112	20.5	-13.22	-10.0	-16.98
112	21.5	-13.23	-10.0	-16.98
112	22.5	-13.24	-10.0	-16.97
112	23.5	-13.26	-10.0	-16.97
113	0.5	-13.27	-10.0	-16.97
113	1.5	-13.28	-10.0	-16.97
113	2.5	-13.29	-10.0	-16.97
113	3.5	-13.30	-10.0	-16.97
113	4.5	-13.31	-10.0	-16.97
113	5.5	-13.32	-10.0	-16.97
113	6.5	-13.33	-10.0	-16.97
113	7.5	-13.34	-10.0	-16.97
113	8.5	-13.36	-10.0	-16.96
113	9.5	-13.37	-10.0	-16.96
113	10.5	-13.38	-10.0	-16.96
113	11.5	-13.39	-10.0	-16.96
113	12.5	-13.40	-10.0	-16.96
113	13.5	-13.41	-10.0	-16.96
113	14.5	-13.42	-10.0	-16.96
113	15.5	-13.43	-10.0	-16.96
113	16.5	-13.44	-10.0	-16.96
113	17.5	-13.45	-10.0	-16.95
113	18.5	-13.47	-10.0	-16.95
113	19.5	-13.48	-10.0	-16.95
113	20.5	-13.49	-10.0	-16.95
113	21.5	-13.50	-10.0	-16.95
113	22.5	-13.51	-10.0	-16.95
113	23.5	-13.52	-10.0	-16.95
114	0.5	-13.53	-10.0	-16.95
114	1.5	-13.54	-10.0	-16.95
114	2.5	-13.55	-10.0	-16.95
114	3.5	-13.57	-10.0	-16.94
114	4.5	-13.58	-10.0	-16.94
114	5.5	-13.59	-10.0	-16.94
114	6.5	-13.60	-10.0	-16.94
114	7.5	-13.61	-10.0	-16.94
114	8.5	-13.62	-10.0	-16.94
114	9.5	-13.63	-10.0	-16.94
114	10.5	-13.64	-10.0	-16.94
114	11.5	-13.65	-10.0	-16.94
114	12.5	-13.66	-10.0	-16.93
114	13.5	-13.68	-10.0	-16.93
114	14.5	-13.69	-10.0	-16.93
114	15.5	-13.70	-10.0	-16.93
114	16.5	-13.71	-10.0	-16.93
114	17.5	-13.72	-10.0	-16.93
114	18.5	-13.73	-10.0	-16.93
114	19.5	-13.74	-10.0	-16.93
114	20.5	-13.75	-10.0	-16.93
114	21.5	-13.76	-10.0	-16.93
114	22.5	-13.78	-10.0	-16.92
114	23.5	-13.79	-10.0	-16.92
115	0.5	-13.80	-10.0	-16.92
115	1.5	-13.81	-10.0	-16.92
115	2.5	-13.82	-10.0	-16.92
115	3.5	-13.83	-10.0	-16.92
115	4.5	-13.84	-10.0	-16.92
115	5.5	-13.85	-10.0	-16.92
115	6.5	-13.86	-10.0	-16.92
115	7.5	-13.88	-10.0	-16.92
115	8.5	-13.89	-10.0	-16.91
115	9.5	-13.90	-10.0	-16.91
115	10.5	-13.91	-10.0	-16.91
115	11.5	-13.92	-10.0	-16.91
115	12.5	-13.93	-10.0	-16.91
115	13.5	-13.94	-10.0	-16.91
115	14.5	-13.95	-10.0	-16.91
115	15.5	-13.96	-10.0	-16.91
115	16.5	-13.97	-10.0	-16.91
115	17.5	-13.99	-10.0	-16.90
115	18.5	-14.00	-10.0	-16.90
115	19.5	-14.01	-10.0	-16.90
115	20.5	-14.02	-10.0	-16.90
115	21.5	-14.03	-10.0	-16.90
115	22.5	-14.04	-10.0	-16.90
115	23.5	-14.05	-10.0	-16.90
116	0.5	-14.06	-10.0	-16.90
116	1.5	-14.07	-10.0	-16.90
116	2.5	-14.09	-10.0	-16.90
116	3.5	-14.10	-10.0	-16.89
116	4.5	-14.11	-10.0	-16.89
116	5.5	-14.12	-10.0	-16.89
116	6.5	-14.13	-10.0	-16.89
116	7.5	-14.14	-10.0	-16.89
116	8.5	-14.15	-10.0	-16.89
116	9.5	-14.16	-10.0	-16.89
116	10.5	-14.17	-10.0	-16.89
116	11.5	-14.19	-10.0	-16.89
116	12.5	-14.20	-10.0	-16.88
116	13.5	-14.21	-10.0	-16.88
116	14.5	-14.22	-10.0	-16.88
116	15.5	-14.23	-10.0	-16.88
116	16.5	-14.24	-10.0	-16.88
116	17.5	-14.25	-10.0	-16.88
116	18.5	-14.26	-10.0	-16.88
116	19.5	-14.27	-10.0	-16.88
116	20.5	-14.28	-10.0	-16.88
116	21.5	-14.30	-10.0	-16.88
116	22.5	-14.31	-10.0	-16.87
116	23.5	-14.32	-10.0	-16.87
117	0.5	-14.33	-10.0	-16.87
117	1.5	-14.34	-10.0	-16.87
117	2.5	-14.35	-10.0	-16.87
117	3.5	-14.36	-10.0	-16.87
117	4.5	-14.37	-10.0	-16.87
117	5.5	-14.38	-10.0	-16.87
117	6.5	-14.40	-10.0	-16.87
117	7.5	-14.41	-10.0	-16.87
117	8.5	-14.42	-10.0	-16.86
117	9.5	-14.43	-10.0	-16.86
117	10.5	-14.44	-10.0	-16.86
117	11.5	-14.45	-10.0	-16.86
117	12.5	-14.46	-10.0	-16.86
117	13.5	-14.47	-10.0	-16.86
117	14.5	-14.48	-10.0	-16.86
117	15.5	-14.50	-10.0	-16.86
117	16.5	-14.51	-10.0	-16.86
117	17.5	-14.52	-10.0	-16.85
117	18.5	-14.53	-10.0	-16.85
117	19.5	-14.54	-10.0	-16.85
117	20.5	-14.55	-10.0	-16.85
117	21.5	-14.56	-10.0	-16.85
117	22.5	-14.57	-10.0	-16.85
117	23.5	-14.58	-10.0	-16.85
118	0.5	-14.59	-10.0	-16.85
118	1.5	-14.61	-10.0	-16.85
118	2.5	-14.62	-10.0	-16.85
118	3.5	-14.63	-10.0	-16.84
118	4.5	-14.64	-10.0	-16.84
118	5.5	-14.65	-10.0	-16.84
118	6.5	-14.66	-10.0	-16.84
118	7.5	-14.67	-10.0	-16.84
118	8.5	-14.68	-10.0	-16.84
118	9.5	-14.69	-10.0	-16.84
118	10.5	-14.71	-10.0	-16.84
118	11.5	-14.72	-10.0	-16.84
118	12.5	-14.73	-10.0	-16.84
118	13.5	-14.74	-10.0	-16.83
118	14.5	-14.75	-10.0	-16.83
118	15.5	-14.76	-10.0	-16.83
118	16.5	-14.77	-10.0	-16.83
118	17.5	-14.78	-10.0	-16.83
118	18.5	-14.79	-10.0	-16.83
118	19.5	-14.80	-10.0	-16.83
118	20.5	-14.82	-10.0	-16.83
118	21.5	-14.83	-10.0	-16.83
118	22.5	-14.84	-10.0	-16.82
118	23.5	-14.85	-10.0	-16.82
119	0.5	-14.83	-10.0	-16.82
119	1.5	-14.77	-10.0	-16.82
119	2.5	-14.72	-10.0	-16.82
119	3.5	-14.66	-10.0	-16.82
119	4.5	-14.61	-10.0	-16.82
119	5.5	-14.55	-10.0	-16.82
119	6.5	-14.50	-10.0	-16.82
119	7.5	-14.44	-10.0	-16.82
119	8.5	-14.39	-10.0	-16.81
119	9.5	-14.33	-10.0	-16.81
119	10.5	-14.28	-10.0	-16.81
119	11.5	-14.23	-10.0	-16.81
119	12.5	-14.17	-10.0	-16.81
119	13.5	-14.12	-10.0	-16.81
119	14.5	-14.06	-10.0	-16.81
119	15.5	-14.01	-10.0	-16.81
119	16.5	-13.95	-10.0	-16.81
119	17.5	-13.90	-10.0	-16.80
119	18.5	-13.84	-10.0	-16.80
119	19.5	-13.79	-10.0	-16.80
119	20.5	-13.73	-10.0	-16.80
119	21.5	-13.68	-10.0	-16.80
119	22.5	-13.62	-10.0	-16.80
119	23.5	-13.57	-10.0	-16.80
120	0.5	-13.51	-10.0	-16.80
120	1.5	-13.46	-10.0	-16.80
120	2.5	-13.40	-10.0	-16.80
120	3.5	-13.35	-10.0	-16.79
120	4.5	-13.30	-10.0	-16.79
120	5.5	-13.24	-10.0	-16.79
120	6.5	-13.19	-10.0	-16.79
120	7.5	-13.13	-10.0	-16.79
120	8.5	-13.08	-10.0	-16.79
120	9.5	-13.02	-10.0	-16.79
120	10.5	-12.97	-10.0	-16.79
120	11.5	-12.91	-10.0	-16.79
120	12.5	-12.86	-10.0	-16.79
120	13.5	-12.80	-10.0	-16.78
120	14.5	-12.75	-10.0	-16.78
120	15.5	-12.69	-10.0	-16.78
120	16.5	-12.64	-10.0	-16.78
120	17.5	-12.58	-10.0	-16.78
120	18.5	-12.53	-10.0	-16.78
120	19.5	-12.47	-10.0	-16.78
120	20.5	-12.42	-10.0	-16.78
120	21.5	-12.37	-10.0	-16.78
120	22.5	-12.31	-10.0	-16.77
120	23.5	-12.26	-10.0	-16.77
121	0.5	-12.20	-10.0	-16.77
121	1.5	-12.15	-10.0	-16.77
121	2.5	-12.09	-10.0	-16.77
121	3.5	-12.04	-10.0	-16.77
121	4.5	-11.98	-10.0	-16.77
121	5.5	-11.93	-10.0	-16.77
121	6.5	-11.87	-10.0	-16.77
121	7.5	-11.82	-10.0	-16.77
121	8.5	-11.76	-10.0	-16.76
121	9.5	-11.71	-10.0	-16.76
121	10.5	-11.65	-10.0	-16.76
121	11.5	-11.60	-10.0	-16.76
121	12.5	-11.54	-10.0	-16.76
121	13.5	-11.49	-10.0	-16.76
121	14.5	-11.44	-10.0	-16.76
121	15.5	-11.38	-10.0	-16.76
121	16.5	-11.33	-10.0	-16.76
121	17.5	-11.27	-10.0	-16.75
121	18.5	-11.22	-10.0	-16.75
121	19.5	-11.16	-10.0	-16.75
121	20.5	-11.11	-10.0	-16.75
121	21.5	-11.05	-10.0	-16.75
121	22.5	-11.00	-10.0	-16.75
121	23.5	-10.94	-10.0	-16.75
122	0.5	-10.89	-10.0	-16.75
122	1.5	-10.83	-10.0	-16.75
122	2.5	-10.78	-10.0	-16.75
122	3.5	-10.72	-10.0	-16.74
122	4.5	-10.67	-10.0	-16.74
122	5.5	-10.61	-10.0	-16.74
122	6.5	-10.56	-10.0	-16.74
122	7.5	-10.51	-10.0	-16.74
122	8.5	-10.45	-10.0	-16.74
122	9.5	-10.40	-10.0	-16.74
122	10.5	-10.34	-10.0	-16.74
122	11.5	-10.29	-10.0	-16.74
122	12.5	-10.23	-10.0	-16.74
122	13.5	-10.18	-10.0	-16.73
122	14.5	-10.12	-10.0	-16.73
122	15.5	-10.07	-10.0	-16.73
122	16.5	-10.01	-10.0	-16.73
122	17.5	-9.96	-10.0	-16.73
122	18.5	-9.90	-10.0	-16.73
122	19.5	-9.85	-10.0	-16.73
122	20.5	-9.79	-10.0	-16.73
122	21.5	-9.74	-10.0	-16.73
122	22.5	-9.68	-10.0	-16.72
122	23.5	-9.63	-10.0	-16.72
123	0.5	-9.58	-10.0	-16.72
123	1.5	-9.52	-10.0	-16.72
123	2.5	-9.47	-10.0	-16.72
123	3.5	-9.41	-10.0	-16.72
123	4.5	-9.36	-10.0	-16.72
123	5.5	-9.30	-10.0	-16.72
123	6.5	-9.25	-10.0	-16.72
123	7.5	-9.19	-10.0	-16.72
123	8.5	-9.14	-10.0	-16.71
123	9.5	-9.08	-10.0	-16.71
123	10.5	-9.03	-10.0	-16.71
123	11.5	-8.97	-10.0	-16.71
123	12.5	-8.92	-10.0	-16.71
123	13.5	-8.86	-10.0	-16.71
123	14.5	-8.81	-10.0	-16.71
123	15.5	-8.75	-10.0	-16.71
123	16.5	-8.70	-10.0	-16.71
123	17.5	-8.65	-10.0	-16.71
123	18.5	-8.59	-10.0	-16.70
123	19.5	-8.54	-10.0	-16.70
123	20.5	-8.48	-10.0	-16.70
123	21.5	-8.43	-10.0	-16.70
123	22.5	-8.37	-10.0	-16.70
123	23.5	-8.32	-10.0	-16.70
124	0.5	-8.26	-10.0	-16.70
124	1.5	-8.21	-10.0	-16.70
124	2.5	-8.15	-10.0	-16.70
124	3.5	-8.10	-10.0	-16.69
124	4.5	-8.04	-10.0	-16.69
124	5.5	-7.99	-10.0	-16.69
124	6.5	-7.93	-10.0	-16.69
124	7.5	-7.88	-10.0	-16.69
124	8.5	-7.82	-10.0	-16.69
124	9.5	-7.77	-10.0	-16.69
124	10.5	-7.72	-10.0	-16.69
124	11.5	-7.66	-10.0	-16.69
124	12.5	-7.61	-10.0	-16.69
124	13.5	-7.55	-10.0	-16.68
124	14.5	-7.50	-10.0	-16.68
124	15.5	-7.44	-10.0	-16.68
124	16.5	-7.39	-10.0	-16.68
124	17.5	-7.33	-10.0	-16.68
124	18.5	-7.28	-10.0	-16.68
124	19.5	-7.22	-10.0	-16.68
124	20.5	-7.17	-10.0	-16.68
124	21.5	-7.11	-10.0	-16.68
124	22.5	-7.06	-10.0	-16.67
124	23.5	-7.00	-10.0	-16.67
125	0.5	-6.95	-10.0	-16.67
125	1.5	-6.89	-10.0	-16.67
125	2.5	-6.84	-10.0	-16.67
125	3.5	-6.79	-10.0	-16.67
125	4.5	-6.73	-10.0	-16.67
125	5.5	-6.68	-10.0	-16.67
125	6.5	-6.62	-10.0	-16.67
125	7.5	-6.57	-10.0	-16.67
125	8.5	-6.51	-10.0	-16.66
125	9.5	-6.46	-10.0	-16.66
125	10.5	-6.40	-10.0	-16.66
125	11.5	-6.35	-10.0	-16.66
125	12.5	-6.32	-10.0	-16.66
125	13.5	-6.31	-10.0	-16.66
125	14.5	-6.30	-10.0	-16.66
125	15.5	-6.29	-10.0	-16.66
125	16.5	-6.28	-10.0	-16.66
125	17.5	-6.28	-10.0	-16.66
125	18.5	-6.27	-10.0	-16.65
125	19.5	-6.26	-10.0	-16.65
125	20.5	-6.25	-10.0	-16.65
125	21.5	-6.24	-10.0	-16.65
125	22.5	-6.23	-10.0	-16.65
125	23.5	-6.23	-10.0	-16.65
126	0.5	-6.22	-10.0	-16.65
126	1.5	-6.21	-10.0	-16.65
126	2.5	-6.20	-10.0	-16.65
126	3.5	-6.19	-10.0	-16.64
126	4.5	-6.19	-10.0	-16.64
126	5.5	-6.18	-10.0	-16.64
126	6.5	-6.17	-10.0	-16.64
126	7.5	-6.16	-10.0	-16.64
126	8.5	-6.15	-10.0	-16.64
126	9.5	-6.15	-10.0	-16.64
126	10.5	-6.14	-10.0	-16.64
126	11.5	-6.13	-10.0	-16.64
126	12.5	-6.12	-10.0	-16.64
126	13.5	-6.11	-10.0	-16.63
126	14.5	-6.10	-10.0	-16.63
126	15.5	-6.10	-10.0	-16.63
126	16.5	-6.09	-10.0	-16.63
126	17.5	-6.08	-10.0	-16.63
126	18.5	-6.07	-10.0	-16.63
126	19.5	-6.06	-10.0	-16.63
126	20.5	-6.06	-10.0	-16.63
126	21.5	-6.05	-10.0	-16.63
126	22.5	-6.04	-10.0	-16.63
126	23.5	-6.03	-10.0	-16.62
127	0.5	-6.02	-10.0	-16.62
127	1.5	-6.02	-10.0	-16.62
127	2.5	-6.01	-10.0	-16.62
127	3.5	-6.00	-10.0	-16.62
127	4.5	-5.99	-10.0	-16.62
127	5.5	-5.98	-10.0	-16.62
127	6.5	-5.97	-10.0	-16.62
127	7.5	-5.97	-10.0	-16.62
127	8.5	-5.96	-10.0	-16.61
127	9.5	-5.95	-10.0	-16.61
127	10.5	-5.94	-10.0	-16.61
127	11.5	-5.93	-10.0	-16.61
127	12.5	-5.93	-10.0	-16.61
127	13.5	-5.92	-10.0	-16.61
127	14.5	-5.91	-10.0	-16.61
127	15.5	-5.90	-10.0	-16.61
127	16.5	-5.89	-10.0	-16.61
127	17.5	-5.89	-10.0	-16.61
127	18.5	-5.88	-10.0	-16.60
127	19.5	-5.87	-10.0	-16.60
127	20.5	-5.86	-10.0	-16.60
127	21.5	-5.85	-10.0	-16.60
127	22.5	-5.84	-10.0	-16.60
127	23.5	-5.84	-10.0	-16.60
128	0.5	-5.83	-10.0	-16.60
128	1.5	-5.82	-10.0	-16.60
128	2.5	-5.81	-10.0	-16.60
128	3.5	-5.80	-10.0	-16.59
128	4.5	-5.80	-10.0	-16.59
128	5.5	-5.79	-10.0	-16.59
128	6.5	-5.78	-10.0	-16.59
128	7.5	-5.77	-10.0	-16.59
128	8.5	-5.76	-10.0	-16.59
128	9.5	-5.76	-10.0	-16.59
128	10.5	-5.75	-10.0	-16.59
128	11.5	-5.74	-10.0	-16.59
128	12.5	-5.73	-10.0	-16.59
128	13.5	-5.72	-10.0	-16.58
128	14.5	-5.71	-10.0	-16.58
128	15.5	-5.71	-10.0	-16.58
128	16.5	-5.70	-10.0	-16.58
128	17.5	-5.69	-10.0	-16.58
128	18.5	-5.68	-10.0	-16.58
128	19.5	-5.67	-10.0	-16.58
128	20.5	-5.67	-10.0	-16.58
128	21.5	-5.66	-10.0	-16.58
128	22.5	-5.65	-10.0	-16.58
128	23.5	-5.64	-10.0	-16.57
129	0.5	-5.63	-10.0	-16.57
129	1.5	-5.63	-10.0	-16.57
129	2.5	-5.62	-10.0	-16.57
129	3.5	-5.61	-10.0	-16.57
129	4.5	-5.60	-10.0	-16.57
129	5.5	-5.59	-10.0	-16.57
129	6.5	-5.58	-10.0	-16.57
129	7.5	-5.58	-10.0	-16.57
129	8.5	-5.57	-10.0	-16.56
129	9.5	-5.56	-10.0	-16.56
129	10.5	-5.55	-10.0	-16.56
129	11.5	-5.54	-10.0	-16.56
129	12.5	-5.54	-10.0	-16.56
129	13.5	-5.53	-10.0	-16.56
129	14.5	-5.52	-10.0	-16.56
129	15.5	-5.52	-10.0	-16.56
129	16.5	-5.51	-10.0	-16.56
129	17.5	-5.51	-10.0	-16.56
129	18.5	-5.50	-10.0	-16.55
129	19.5	-5.49	-10.0	-16.55
129	20.5	-5.49	-10.0	-16.55
129	21.5	-5.48	-10.0	-16.55
129	22.5	-5.47	-10.0	-16.55
129	23.5	-5.47	-10.0	-16.55
130	0.5	-5.46	-10.0	-16.55
130	1.5	-5.46	-10.0	-16.55
130	2.5	-5.45	-10.0	-16.55
130	3.5	-5.44	-10.0	-16.54
130	4.5	-5.44	-10.0	-16.54
130	5.5	-5.43	-10.0	-16.54
130	6.5	-5.42	-10.0	-16.54
130	7.5	-5.42	-10.0	-16.54
130	8.5	-5.41	-10.0	-16.54
130	9.5	-5.41	-10.0	-16.54
130	10.5	-5.40	-10.0	-16.54
130	11.5	-5.39	-10.0	-16.54
130	12.5	-5.39	-10.0	-16.54
130	13.5	-5.38	-10.0	-16.53
130	14.5	-5.37	-10.0	-16.53
130	15.5	-5.37	-10.0	-16.53
130	16.5	-5.36	-10.0	-16.53
130	17.5	-5.36	-10.0	-16.53
130	18.5	-5.35	-10.0	-16.53
130	19.5	-5.34	-10.0	-16.53
130	20.5	-5.34	-10.0	-16.53
130	21.5	-5.33	-10.0	-16.53
130	22.5	-5.32	-10.0	-16.53
130	23.5	-5.32	-10.0	-16.52
131	0.5	-5.31	-10.0	-16.52
131	1.5	-5.31	-10.0	-16.52
131	2.5	-5.30	-10.0	-16.52
131	3.5	-5.29	-10.0	-16.52
131	4.5	-5.29	-10.0	-16.52
131	5.5	-5.28	-10.0	-16.52
131	6.5	-5.27	-10.0	-16.52
131	7.5	-5.27	-10.0	-16.52
131	8.5	-5.26	-10.0	-16.51
131	9.5	-5.26	-10.0	-16.51
131	10.5	-5.25	-10.0	-16.51
131	11.5	-5.24	-10.0	-16.51
131	12.5	-5.24	-10.0	-16.51
131	13.5	-5.23	-10.0	-16.51
131	14.5	-5.22	-10.0	-16.51
131	15.5	-5.22	-10.0	-16.51
131	16.5	-5.21	-10.0	-16.51
131	17.5	-5.21	-10.0	-16.51
131	18.5	-5.20	-10.0	-16.50
131	19.5	-5.19	-10.0	-16.50
131	20.5	-5.19	-10.0	-16.50
131	21.5	-5.18	-10.0	-16.50
131	22.5	-5.17	-10.0	-16.50
131	23.5	-5.17	-10.0	-16.50
132	0.5	-5.16	-10.0	-16.50
132	1.5	-5.16	-10.0	-16.50
132	2.5	-5.15	-10.0	-16.50
132	3.5	-5.14	-10.0	-16.50
132	4.5	-5.14	-10.0	-16.49
132	5.5	-5.13	-10.0	-16.49
132	6.5	-5.12	-10.0	-16.49
132	7.5	-5.12	-10.0	-16.49
132	8.5	-5.11	-10.0	-16.49
132	9.5	-5.11	-10.0	-16.49
132	10.5	-5.10	-10.0	-16.49
132	11.5	-5.09	-10.0	-16.49
132	12.5	-5.09	-10.0	-16.49
132	13.5	-5.08	-10.0	-16.48
132	14.5	-5.07	-10.0	-16.48
132	15.5	-5.07	-10.0	-16.48
132	16.5	-5.06	-10.0	-16.48
132	17.5	-5.06	-10.0	-16.48
132	18.5	-5.05	-10.0	-16.48
132	19.5	-5.04	-10.0	-16.48
132	20.5	-5.04	-10.0	-16.48
132	21.5	-5.03	-10.0	-16.48
132	22.5	-5.02	-10.0	-16.48
132	23.5	-5.02	-10.0	-16.47
133	0.5	-5.01	-10.0	-16.47
133	1.5	-5.01	-10.0	-16.47
133	2.5	-5.00	-10.0	-16.47
133	3.5	-4.99	-10.0	-16.47
133	4.5	-4.99	-10.0	-16.47
133	5.5	-4.98	-10.0	-16.47
133	6.5	-4.97	-10.0	-16.47
133	7.5	-4.97	-10.0	-16.47
133	8.5	-4.96	-10.0	-16.46
133	9.5	-4.96	-10.0	-16.46
133	10.5	-4.95	-10.0	-16.46
133	11.5	-4.94	-10.0	-16.46
133	12.5	-4.94	-10.0	-16.46
133	13.5	-4.93	-10.0	-16.46
133	14.5	-4.92	-10.0	-16.46
133	15.5	-4.92	-10.0	-16.46
133	16.5	-4.91	-10.0	-16.46
133	17.5	-4.91	-10.0	-16.46
133	18.5	-4.90	-10.0	-16.45
133	19.5	-4.89	-10.0	-16.45
133	20.5	-4.89	-10.0	-16.45
133	21.5	-4.88	-10.0	-16.45
133	22.5	-4.87	-10.0	-16.45
133	23.5	-4.87	-10.0	-16.45
134	0.5	-4.86	-10.0	-16.45
134	1.5	-4.86	-10.0	-16.45
134	2.5	-4.85	-10.0	-16.45
134	3.5	-4.84	-10.0	-16.45
134	4.5	-4.84	-10.0	-16.44
134	5.5	-4.83	-10.0	-16.44
134	6.5	-4.82	-10.0	-16.44
134	7.5	-4.82	-10.0	-16.44
134	8.5	-4.81	-10.0	-16.44
134	9.5	-4.81	-10.0	-16.44
134	10.5	-4.80	-10.0	-16.44
134	11.5	-4.79	-10.0	-16.44
134	12.5	-4.79	-10.0	-16.44
134	13.5	-4.78	-10.0	-16.43
134	14.5	-4.77	-10.0	-16.43
134	15.5	-4.77	-10.0	-16.43
134	16.5	-4.76	-10.0	-16.43
134	17.5	-4.76	-10.0	-16.43
134	18.5	-4.75	-10.0	-16.43
134	19.5	-4.74	-10.0	-16.43
134	20.5	-4.74	-10.0	-16.43
134	21.5	-4.73	-10.0	-16.43
134	22.5	-4.72	-10.0	-16.43
134	23.5	-4.72	-10.0	-16.42
135	0.5	-4.71	-10.0	-16.42
135	1.5	-4.71	-10.0	-16.42
135	2.5	-4.70	-10.0	-16.42
135	3.5	-4.69	-10.0	-16.42
135	4.5	-4.69	-10.0	-16.42
135	5.5	-4.68	-10.0	-16.42
135	6.5	-4.67	-10.0	-16.42
135	7.5	-4.67	-10.0	-16.42
135	8.5	-4.66	-10.0	-16.42
135	9.5	-4.66	-10.0	-16.41
135	10.5	-4.65	-10.0	-16.41
135	11.5	-4.64	-10.0	-16.41
135	12.5	-4.64	-10.0	-16.41
135	13.5	-4.64	-10.0	-16.41
135	14.5	-4.64	-10.0	-16.41
135	15.5	-4.64	-10.0	-16.41
135	16.5	-4.64	-10.0	-16.41
135	17.5	-4.64	-10.0	-16.41
135	18.5	-4.64	-10.0	-16.40
135	19.5	-4.64	-10.0	-16.40
135	20.5	-4.64	-10.0	-16.40
135	21.5	-4.64	-10.0	-16.40
135	22.5	-4.64	-10.0	-16.40
135	23.5	-4.64	-10.0	-16.40
136	0.5	-4.64	-10.0	-16.40
136	1.5	-4.64	-10.0	-16.40
136	2.5	-4.64	-10.0	-16.40
136	3.5	-4.64	-10.0	-16.40
136	4.5	-4.64	-10.0	-16.39
136	5.5	-4.64	-10.0	-16.39
136	6.5	-4.65	-10.0	-16.39
136	7.5	-4.65	-10.0	-16.39
136	8.5	-4.65	-10.0	-16.39
136	9.5	-4.65	-10.0	-16.39
136	10.5	-4.65	-10.0	-16.39
136	11.5	-4.65	-10.0	-16.39
136	12.5	-4.65	-10.0	-16.39
136	13.5	-4.65	-10.0	-16.38
136	14.5	-4.65	-10.0	-16.38
136	15.5	-4.65	-10.0	-16.38
136	16.5	-4.65	-10.0	-16.38
136	17.5	-4.65	-10.0	-16.38
136	18.5	-4.65	-10.0	-16.38
136	19.5	-4.65	-10.0	-16.38
136	20.5	-4.65	-10.0	-16.38
136	21.5	-4.65	-10.0	-16.38
136	22.5	-4.65	-10.0	-16.38
136	23.5	-4.65	-10.0	-16.37
137	0.5	-4.65	-10.0	-16.37
137	1.5	-4.65	-10.0	-16.37
137	2.5	-4.65	-10.0	-16.37
137	3.5	-4.65	-10.0	-16.37
137	4.5	-4.65	-10.0	-16.37
137	5.5	-4.65	-10.0	-16.37
137	6.5	-4.65	-10.0	-16.37
137	7.5	-4.65	-10.0	-16.37
137	8.5	-4.65	-10.0	-16.37
137	9.5	-4.65	-10.0	-16.36
137	10.5	-4.65	-10.0	-16.36
137	11.5	-4.65	-10.0	-16.36
137	12.5	-4.65	-10.0	-16.36
137	13.5	-4.65	-10.0	-16.36
137	14.5	-4.65	-10.0	-16.36
137	15.5	-4.65	-10.0	-16.36
137	16.5	-4.65	-10.0	-16.36
137	17.5	-4.65	-10.0	-16.36
137	18.5	-4.66	-10.0	-16.35
137	19.5	-4.66	-10.0	-16.35
137	20.5	-4.66	-10.0	-16.35
137	21.5	-4.66	-10.0	-16.35
137	22.5	-4.66	-10.0	-16.35
137	23.5	-4.66	-10.0	-16.35
138	0.5	-4.66	-10.0	-16.35
138	1.5	-4.66	-10.0	-16.35
138	2.5	-4.66	-10.0	-16.35
138	3.5	-4.66	-10.0	-16.35
138	4.5	-4.66	-10.0	-16.34
138	5.5	-4.66	-10.0	-16.34
138	6.5	-4.66	-10.0	-16.34
138	7.5	-4.66	-10.0	-16.34
138	8.5	-4.66	-10.0	-16.34
138	9.5	-4.66	-10.0	-16.34
138	10.5	-4.66	-10.0	-16.34
138	11.5	-4.66	-10.0	-16.34
138	12.5	-4.65	-10.0	-16.34
138	13.5	-4.64	-10.0	-16.33
138	14.5	-4.63	-10.0	-16.33
138	15.5	-4.62	-10.0	-16.33
138	16.5	-4.61	-10.0	-16.33
138	17.5	-4.60	-10.0	-16.33
138	18.5	-4.59	-10.0	-16.33
138	19.5	-4.58	-10.0	-16.33
138	20.5	-4.57	-10.0	-16.33
138	21.5	-4.56	-10.0	-16.33
138	22.5	-4.55	-10.0	-16.33
138	23.5	-4.54	-10.0	-16.32
139	0.5	-4.53	-10.0	-16.32
139	1.5	-4.52	-10.0	-16.32
139	2.5	-4.51	-10.0	-16.32
139	3.5	-4.50	-10.0	-16.32
139	4.5	-4.49	-10.0	-16.32
139	5.5	-4.48	-10.0	-16.32
139	6.5	-4.47	-10.0	-16.32
139	7.5	-4.46	-10.0	-16.32
139	8.5	-4.45	-10.0	-16.32
139	9.5	-4.44	-10.0	-16.31
139	10.5	-4.43	-10.0	-16.31
139	11.5	-4.42	-10.0	-16.31
